"idtweet,"datecreated","username","text","lang","location","lat","lng"
"919158622776582144","Sat Oct 14 11:11:07 +0000 2017","RasbyAli","Nontonnya aja deg-degan apa lagi jadi pemainnyaaa... kapan ya bisa ikut kompetisi kaya gini... 😊… https://t.co/N0XteHVYgo","in","Indonesia","-6.22378397","106.84255967"
"919158645912354816","Sat Oct 14 11:11:12 +0000 2017","fadhil_moh","Mudah2an bibit udangnya bisa selamat,hidup semua dan bisa… https://t.co/ax8sQmKj9P","in","Undefined","3.43333","117.55"
"919158654024028160","Sat Oct 14 11:11:14 +0000 2017","Dwizahara55"," Jika ingin menjadi seorang penulis maka latihan,latihan,latihan dan latihan. - Tere Liye… https://t.co/hQIPpsAI0b","in","Indonesia","3.60087686","98.68179836"
"919158694889209856","Sat Oct 14 11:11:24 +0000 2017","trendysiidol","With andri at Bale Kota Tasikmalaya [pic] — https://t.co/c4DtNSA0ig","in","Indonesia","-7.31631","108.19736"
"919158697732931584","Sat Oct 14 11:11:25 +0000 2017","DArifiyanah","At Alun - Alun Kidul — https://t.co/HddO9xNI7Q","in","Indonesia","-7.81169","110.36261"
"919158704468983808","Sat Oct 14 11:11:26 +0000 2017","Muniroh__","At Nasi Uduk Kang Maman — https://t.co/OlO8n6OTDg","in","Indonesia","-1.60874","103.52171"
"919158750237224962","Sat Oct 14 11:11:37 +0000 2017","Sakhayuvv","Namun bila ada yang bersikukuh tinggal setelah terungkap kelemahanmu, itu luar biasa. :)","in","Indonesia","-7.1565857","112.6554018"
"919158759934410752","Sat Oct 14 11:11:40 +0000 2017","rubensetyawan","Baru saja mengirim foto @ Sumberporong, Jawa Timur, Indonesia https://t.co/lIDOlW03Kz","in","Indonesia","-7.82310801","112.71253321"
"919158763273175040","Sat Oct 14 11:11:40 +0000 2017","ArmeyZulfachri","littlesuri @_starsandrabbit at jatimfair // @stageID @stageidsub . . . #livemusicphotography… https://t.co/zeVXv9i9zb","in","Undefined","-7.255173","112.75054"
"919158795762393088","Sat Oct 14 11:11:48 +0000 2017","AntoRailfan","Traksi ganda (CC203 dan CC206) KA Semen Holcim di emplasemen Stasiun… https://t.co/JWBNIOw3GX","in","Undefined","-7.73333","109.0"
"919158800355090432","Sat Oct 14 11:11:49 +0000 2017","anam_belle","Sajak terindah darimu @ Kotagede, Yogyakarta, Indonesia https://t.co/NlLGqhakFP","in","Indonesia","-7.81667","110.383"
"919158810714845184","Sat Oct 14 11:11:52 +0000 2017","agstsyflnr","With Muhammad, Rizqullah Nafis, and 7 others at Stadion Pembataan — https://t.co/GB7tPns0D3","in","Indonesia","-2.176","115.39801"
"919158812807921665","Sat Oct 14 11:11:52 +0000 2017","adelasabuda","Malam mingguan sama #batagor nya #Siomaymenteng yuks..garing diluar… https://t.co/a4HoAM5A98","in","Indonesia","-6.2081","106.97771"
"919158856801849345","Sat Oct 14 11:12:03 +0000 2017","wendiskidmeal","Nonton malu, gak nonton Rindu. Konon loyalitas pendukung dibuktikan saat tim-nya… https://t.co/2CbF3yXCFZ","in","Indonesia","-8.149333","112.573975"
"919158900192026625","Sat Oct 14 11:12:13 +0000 2017","saraumeiya","@kurnianm @rds_idung izzatudiniyah @geeeaaa #arisan #part4 #happy… https://t.co/NHab8ryxUj","in","Indonesia","-6.2","106.84361111"
"919158908966465536","Sat Oct 14 11:12:15 +0000 2017","PadangID","Padang: 6:08pm: sunset","in","Undefined","-0.94","100.36"
"919158930478997504","Sat Oct 14 11:12:20 +0000 2017","shechiel","Pada perhelatan Asih Putra Festival 2017 ini SDN 212 Harapan berhasil mengangkut pulang 10 piala… https://t.co/NAP2NJZqpQ","in","Indonesia","-6.21611","106.308"
"919158931158700032","Sat Oct 14 11:12:20 +0000 2017","untitledbandjkt","Bersama bapak Mahendra Siregar. #untitledbandjakarta @ Fairmont Jakarta https://t.co/XhF5by5d2T","in","Indonesia","-6.22199824","106.79886926"
"919158935738822656","Sat Oct 14 11:12:22 +0000 2017","amrisistian","Koyok bos mafia🤣🤣🤣 @ Ramayana Ballet Prambanan https://t.co/Kq20IACZoy","in","Indonesia","-7.75436825","110.4988066"
"919158962489999360","Sat Oct 14 11:12:28 +0000 2017","kristina_adr","With masbram at GKJW Tulangbawang — https://t.co/bfw0psg81M","in","Indonesia","-7.96315","112.63682"
"919158967279824901","Sat Oct 14 11:12:29 +0000 2017","Monicaarya_","At Pecel Lele Cak Nurul — https://t.co/rqxllktQaM","in","Indonesia","-7.32433","108.21532"
"919158976767332352","Sat Oct 14 11:12:31 +0000 2017","desypanggabean2","With Devirianti, Yuniarti, and Fioren at Genki Sushi — https://t.co/zKqRuAStuC","in","Indonesia","-6.18735","106.73955"
"919159007729897472","Sat Oct 14 11:12:39 +0000 2017","lellyedelweiss","Malming ke bazar aja sambil liat air mancur menari.. #bazar #dekranasda #blitar # pecut… https://t.co/fIKy2PUDKK","in","Indonesia","-8.1","112.15"
"919159024142245888","Sat Oct 14 11:12:43 +0000 2017","nonii08_","Sama-sama -dulu- Sama sama dihukum KESERINGAN berdua tiap ada… https://t.co/MJia6799l1","in","Indonesia","2.98333","99.6167"
"919159072103870464","Sat Oct 14 11:12:54 +0000 2017","untitledbandjkt","Bersama bapak Mahendra Siregar. (1) #untitledbandjakarta @ Fairmont Jakarta https://t.co/cVUrKfSELG","in","Indonesia","-6.22199824","106.79886926"
"919159072766664704","Sat Oct 14 11:12:54 +0000 2017","RelawanSusi","#maritime News : Pemkab Sergai Targetkan Konsumsi Ikan Masyarakat Perkapita 42… https://t.co/yRPS4jXyls Ads https://t.co/RlFNQdQ6GQ","in","Indonesia","-3.76019306","103.79054546"
"919159075610411008","Sat Oct 14 11:12:55 +0000 2017","egadrama","At Restoran Kapal Pinishi Situ Patenggang [pic] — https://t.co/LzQDmfVeEL","in","Indonesia","-7.16686","107.35397"
"919159077334331395","Sat Oct 14 11:12:55 +0000 2017","mohd_keri","#AirAsia AK306 teruk nau landing haha (@ Lombok International Airport - @lombokairport) https://t.co/vkm6gYEuQc","in","Indonesia","-8.76168556","116.27358119"
"919159113795346432","Sat Oct 14 11:13:04 +0000 2017","farahsitta","Senja berkata, jangan mengagumiku, aku tak ada disepanjang waktu. Tunggu aku, saat mentari… https://t.co/OesVblNIhI","in","Undefined","-7.23278","112.79396"
"919159117100359681","Sat Oct 14 11:13:05 +0000 2017","ichanacm","Senyum tehereng ...🤣😆 @ South Kalimantan https://t.co/e4bFfQVoRG","in","Indonesia","-2.5","115.5"
"919159132493512704","Sat Oct 14 11:13:08 +0000 2017","muh_adyatma","With kopikertas - kopi hadir bersama buku, buku mampir bersama kopi -… https://t.co/uaHEbszRWd","in","Indonesia","-5.14506958","119.48852313"
"919159157214740486","Sat Oct 14 11:13:14 +0000 2017","FatimahSyifa10","ceritanya lagi malming https://t.co/oiVIp04Ej1","in","Undefined","-5.144586","119.4094638"
"919159240551407617","Sat Oct 14 11:13:34 +0000 2017","FatimahSyifa10","ceritanya lagi malming https://t.co/pWRKq7oHqQ","in","Undefined","-5.144586","119.4094638"
"919159305919635458","Sat Oct 14 11:13:50 +0000 2017","kulo_helldy","At Hotel Mercure Jakarta Simatupang — https://t.co/yDIpUvrvxN","in","Indonesia","-7.57957","112.67899"
"919159310441111552","Sat Oct 14 11:13:51 +0000 2017","yustidarianti","At Roti Bakar Manahan Solo Paragon Mall — https://t.co/S3RWNABZm4","in","Indonesia","-7.56213","110.81067"
"919159318800297985","Sat Oct 14 11:13:53 +0000 2017","ratiiiiiiiih","At Pademangan — https://t.co/jULndvlhsk","in","Indonesia","-6.13492","106.84197"
"919159363964719104","Sat Oct 14 11:14:04 +0000 2017","Dindadaira","Bahkan hujan saja tau cara datang dan berpamitan, melalui langit dan awan. 😶🙁 @ Makassar https://t.co/g1Lg2h9zxp","in","Undefined","-5.13333333","119.41666667"
"919159367739383809","Sat Oct 14 11:14:05 +0000 2017","dodosht","At Desa Tulungrejo Kec. Gandusari Kab. Blitar [pic] — https://t.co/X7c0z5kIyI","in","Indonesia","-7.97455","112.36308"
"919159416439623681","Sat Oct 14 11:14:16 +0000 2017","silvi_erika","Dikala senja mulai turun .... ah cantiknya kau senja ... 😍 . • #hdr #hdr_lovers #travel… https://t.co/xqCCw9PXqM","in","Indonesia","-6.1781189","106.8309394"
"919159438321127425","Sat Oct 14 11:14:21 +0000 2017","FitFitriaRD","4bulanan mamakenziek 😊 @ Perumahan Jatiwaringin Asri https://t.co/LHINQflMZe","in","Indonesia","-6.27532501","106.92862608"
"919159457342296064","Sat Oct 14 11:14:26 +0000 2017","Nurciskaya","Make up by : @egaaramadhani @ Bukit modern hill,pondok cabe raya https://t.co/xKCOLv5S7V","in","Indonesia","-6.34725405","106.76478579"
"919159457866588161","Sat Oct 14 11:14:26 +0000 2017","chrisitucendol","At Semarang Digital Kreatif (SDK) — https://t.co/3SLrcZJSXF","in","Indonesia","-6.96778","110.42475"
"919159490926100481","Sat Oct 14 11:14:34 +0000 2017","dedisebelas","Mau beli apartemen ceritanya :lol @ Grand Mall Bekasi https://t.co/TPYdeMaWxl","in","Indonesia","-6.22923","106.9842199"
"919159513420152832","Sat Oct 14 11:14:39 +0000 2017","ValdoUmboh","At Flamboyan Room RS R.W Mongosidi Teling Manado — https://t.co/QZlw0jL8NB","in","Indonesia","1.47454","124.84311"
"919159528284811264","Sat Oct 14 11:14:43 +0000 2017","AnggreanYessika","Baru saja mengirim foto @ OTW Foodstreet Semarang https://t.co/gv0DPZyYYM","in","Indonesia","-6.9755265","110.4150069"
"919159570974490624","Sat Oct 14 11:14:53 +0000 2017","fadhil_moh","Bismillah,,selamat semuanya dan barokah panennya...Amin2 @ Juata,… https://t.co/k1YhyQeQVg","in","Undefined","3.43333","117.55"
"919159624703418368","Sat Oct 14 11:15:06 +0000 2017","eengiingeeng","At RD Dental Center Babarsari — https://t.co/5OzuMEPrJo","in","Indonesia","-7.77374","110.41012"
"919159642118291456","Sat Oct 14 11:15:10 +0000 2017","altherita_iyank","Terimakasih yaaa temen , khusus nya temen yang baru gabung di bisnis JAFRA sudah meluangkan… https://t.co/MecBeD0nK3","in","Indonesia","-6.9134201","107.6292198"
"919159654239760385","Sat Oct 14 11:15:13 +0000 2017","JoeJoeGuevara","At Pa Oyen 18 Sukajadi — https://t.co/FM9ckTut1o","in","Indonesia","-6.89562","107.59722"
"919159676008304640","Sat Oct 14 11:15:18 +0000 2017","Sinung17","Hbd 2017 @ Lanud Gading Wonosari https://t.co/QSJbCOlMTY","in","Indonesia","-7.87756","110.55812"
"919159705053945857","Sat Oct 14 11:15:25 +0000 2017","wahyu_clowns","Berdiri sendiri @ ADVAN Digital https://t.co/GjXlfXsZJo","in","Indonesia","-6.14556058","106.87702076"
"919159732669112320","Sat Oct 14 11:15:32 +0000 2017","Sangdhewi86","Sabtu 14 Oktober 2017 pendaftaran partai politik partai Hanura ke kantor KPU Kota Pekanbaru… https://t.co/4v76pOMSY8","in","Indonesia","0.48029594","101.44409499"
"919159751124058112","Sat Oct 14 11:15:36 +0000 2017","Diahase30","Reuni kita begini di acara* seminar/ acara farmasi 😚😚😚 . #xiaomiredminote4… https://t.co/rmOoYGRjF9","in","Indonesia","-6.9765102","108.469752"
"919159754265526272","Sat Oct 14 11:15:37 +0000 2017","skyNrico","With Farly, Valia, and NikitaKalesaran at Rumah Kopi 8 [pic] — https://t.co/DcQIblAQqI","in","Indonesia","1.46855","124.83159"
"919159777451655168","Sat Oct 14 11:15:42 +0000 2017","lusi_nasution","Sekecil apapun usahamu ada bonusnya 😍 Suskes bersama @sophie_paris itu enak 😊 Makasih… https://t.co/Ig4Q1qET56","in","Indonesia","-6.22029736","106.81412458"
"919159818719444992","Sat Oct 14 11:15:52 +0000 2017","MeutiaR_","Karena usaha tak pernah menghianati hasil🎊 📷 xoomx_ @ Banda Aceh,… https://t.co/mlKcPGkHn2","in","Indonesia","5.55528","95.3178"
"919159854735884289","Sat Oct 14 11:16:01 +0000 2017","putramotomax","Yamaha Mio S - Era Baru Mio Skutik terbaru dari Yamaha Indonesia hari resmi… https://t.co/qCAx9LslpB","in","Indonesia","-6.75","107.5"
"919159875803975680","Sat Oct 14 11:16:06 +0000 2017","Taufiktaqwa_","Ngasal - @ Maluk Beach Sumbawa Barat NTB. https://t.co/wvT24ZRkYE","in","Undefined","-8.91914415","116.74933154"
"919159905633947649","Sat Oct 14 11:16:13 +0000 2017","OmCooLo","🐦🐦 @ Temuwulan https://t.co/92xhJIkKDd","in","Indonesia","-7.56217264","112.19498241"
"919159918837448704","Sat Oct 14 11:16:16 +0000 2017","budiharjo89","With Elsy Mee at Pelabuhan Benoa (Port Of Benoa) [pic] — https://t.co/iVE5IPXdsM","in","Indonesia","-8.74728","115.20727"
"919159920993423360","Sat Oct 14 11:16:16 +0000 2017","AhmadSholihudd1","Paytren.. Bingung mau kasih caption gmana.. Wes pokok e paytren jos.. @ Kediri City https://t.co/CSLeRQ7GP8","in","Indonesia","-7.65699709","112.09936477"
"919159966019223552","Sat Oct 14 11:16:27 +0000 2017","ji_ij0","regranned from muslimorid - Hadirilah dan perbanyaklah doa di majelis-majelis ilmu __ Follow… https://t.co/u2zepFu4Pn","in","Indonesia","0.53333333","101.45"
"919159995106705408","Sat Oct 14 11:16:34 +0000 2017","atoyslebor","With Maya and Yankz at Rumah Ikan Segar [pic] — https://t.co/sxMFcMwADu","in","Indonesia","-7.92296","112.58983"
"919160033782349824","Sat Oct 14 11:16:43 +0000 2017","Ssarahyns","To my one and only Malaikat tak bersayap❣ • Bingung harus dimulai drimana ma dan hrus… https://t.co/lTqCaHn7f9","in","Undefined","0.7833","127.367"
"919160069769457665","Sat Oct 14 11:16:52 +0000 2017","DevaDevita","🐸🐸🐸 @ Banaran https://t.co/FgffZ860yU","in","Undefined","-7.96761482","110.20797394"
"919160086555123713","Sat Oct 14 11:16:56 +0000 2017","Jihanauralia","Di dalam lapangan kita musuh, tapi diluar lapangan kita musuh juga 😆💙 . . Arema vs Persib ini… https://t.co/uutJ5iEM0t","in","Indonesia","-6.20635333","106.5731969"
"919160087410651136","Sat Oct 14 11:16:56 +0000 2017","jr_floreztwoda","ucapkan syukur berkat, panjatkan doa khidmat. luruhkan beban dosa,,tenangkan galau jiwa. #isenk… https://t.co/aZGnMZB0Tu","in","Indonesia","-6.24177295","106.65838144"
"919160092964130816","Sat Oct 14 11:16:57 +0000 2017","FitFitriaRD","Perut penuh, muka hepi 😄#4bulananRhea #baraya #soeriaatmadja @ Perumahan Jatiwaringin Asri https://t.co/qE2mdGQcMz","in","Indonesia","-6.27532501","106.92862608"
"919160109057445888","Sat Oct 14 11:17:01 +0000 2017","perrlooo","@ Batam https://t.co/Wp736pPkdD","in","Indonesia","1.0752214","103.9335118"
"919160092964130816","Sat Oct 14 11:16:57 +0000 2017","FitFitriaRD","Perut penuh, muka hepi 😄#4bulananRhea #baraya #soeriaatmadja @ Perumahan Jatiwaringin Asri https://t.co/qE2mdGQcMz","in","Indonesia","-6.27532501","106.92862608"
"919160194688413696","Sat Oct 14 11:17:22 +0000 2017","lidkhae","With Ayma at Masjid Ahmad Darmo Thohir — https://t.co/uVlFDRrZTU","in","Indonesia","-6.30652","106.69356"
"919160215148175361","Sat Oct 14 11:17:27 +0000 2017","Sherlywahyuni08","Seperti yang anak remaja sekarang katakan mengenai hubungan. Lebih Sulit Mempertahankan Yah,… https://t.co/c5dErTGqbL","in","Indonesia","-2.68333333","118.9"
"919160215840395266","Sat Oct 14 11:17:27 +0000 2017","slexpwalker","✈🌴🌊🌞😴👋💛 @ Bali, Indonesia https://t.co/WjE8Ek1hIC","in","Indonesia","-8.64619568","115.18066406"
"919160228876185600","Sat Oct 14 11:17:30 +0000 2017","nonvitun","At Gerbang Tol Cileunyi — https://t.co/3jdAlJpBY7","in","Indonesia","-6.96968","107.69722"
"919160230612627456","Sat Oct 14 11:17:30 +0000 2017","imaskomariah10","Secangkir kopi lebih jujur darimu. Ia pahit tanpa menyembunyikan pahitnya. Ia hitam tanpa malu mengakui warna nya.","in","Indonesia","-7.04944","108.03723"
"919160277496561664","Sat Oct 14 11:17:41 +0000 2017","ChubyputriGanis","Selagi bisa cari seneng sini kuy join Hidup sekali jangan dipake ngurusi idup orang lain 💋 @… https://t.co/IAzM73xSJW","in","Undefined","-7.2899947","112.7751325"
"919160291690024961","Sat Oct 14 11:17:45 +0000 2017","palacita13","Pembicaraan siang tadi antara dua laki-laki dewasa #oldfriends #lifefree @ Kuningan https://t.co/rC9zASZwy3","in","Indonesia","-6.98333333","108.48333333"
"919160302331138049","Sat Oct 14 11:17:47 +0000 2017","dwisuswanti04","Waktu yang akan menjelaskan ketulusan seseorang dan niat baiknya 😊 @… https://t.co/VEMu5yD34P","in","Indonesia","-6.81820879","107.61872544"
"919160307934576640","Sat Oct 14 11:17:49 +0000 2017","MedanID","Medan: 6:12pm: sunset","in","Indonesia","3.59","98.67"
"919160330927865858","Sat Oct 14 11:17:54 +0000 2017","SKIPFM","Ini dia Chart Fully Hasil Request Kalian Skipers Selama Seminggu ini, cek single Favorite kalian… https://t.co/tITIN6KJ9C","in","Indonesia","-0.90530315","119.8617909"
"919160369930584065","Sat Oct 14 11:18:04 +0000 2017","shikarini","At Museum Diponegoro Sasana Wiratama — https://t.co/yUPxdewFYm","in","Indonesia","-7.78887","110.35214"
"919160378378027008","Sat Oct 14 11:18:06 +0000 2017","ardana_maulana","#latepost wingi bengi. Matursuwun rencangrencang mpun dugi griyo Kulo maem enak ngombe legi sak… https://t.co/itHYulpuFB","in","Indonesia","-7.04029313","110.495254"
"919160382152892416","Sat Oct 14 11:18:06 +0000 2017","diahp178","Aku mencintai mu Karna Allah... . . Dan karna Allah aku mencintai mu… https://t.co/9RQyq5wVQc","in","Undefined","-8.02571208","110.33528366"
"919160382404493312","Sat Oct 14 11:18:06 +0000 2017","UntungSasongko","Baru saja mengirim foto @ TransBoge Village Bogor https://t.co/SAz2Zg4L34","in","Indonesia","-6.49686529","106.79172856"
"919160407524229120","Sat Oct 14 11:18:12 +0000 2017","alpuan24","Sambil menunggu yang pasti, Tak bawa renang biar fresh. @ Serayu… https://t.co/73x5z1qyFE","in","Indonesia","-7.68805556","109.10055556"
"919160423303102464","Sat Oct 14 11:18:16 +0000 2017","rethachan91","At Jakarta Convention Center (JCC) [pic] — https://t.co/DV8B9fVsXf","in","Indonesia","-6.21366","106.80669"
"919160432362799107","Sat Oct 14 11:18:18 +0000 2017","yoake_ramen","Pernah pesan TEH OCHA ? Eh tp ternyata rasanya gak enak , pahitt ! . JANGAN salah… https://t.co/xNXTAC2Gt6","in","Indonesia","-6.9822655","107.829881"
"919160445990252544","Sat Oct 14 11:18:22 +0000 2017","dimanamacetid","[18:15] #JAKARTA Tol Tanjung Priok - Ancol #LANCAR #SenkomCMNP","in","Indonesia","-6.128625","106.887604"
"919160458438877184","Sat Oct 14 11:18:25 +0000 2017","taufikarsyad","At RM Sari Laut Mas Suhud — https://t.co/ZqeDpEBUk4","in","Undefined","-5.16011","119.40635"
"919160460053585920","Sat Oct 14 11:18:25 +0000 2017","tofasetiyawan","14-10-2017 Bantu Iya Guys Wakil Kita michellealriani Di Ajang ME 2017. Caranya Baca… https://t.co/pnMtbYlAUG","in","Indonesia","-7.5","110.0"
"919160464398958592","Sat Oct 14 11:18:26 +0000 2017","pingkanannelish","With tiahpermatasari and Wulan at Gelanggang OlahRaga Remaja Pekanbaru — https://t.co/dt4LU43hQq","in","Indonesia","0.47542","101.45384"
"919160479221669889","Sat Oct 14 11:18:30 +0000 2017","astrit_devita","Jealous??? Iya. Bangeeeettt. 😢😢😢😢😢 #BAEKHYUN #EXO #MasterKey @ Jakarta, Indonesia https://t.co/kwVpqEjBi7","in","Indonesia","-6.2173","106.839"
"919160532464123904","Sat Oct 14 11:18:42 +0000 2017","Gigih_CP","Karena hidup ini bermakna, jgn lupa bahagiakan keluarga kita #happyanniversary #insta #sunsets… https://t.co/5f6VcThxsn","in","Undefined","-6.06235739","105.89970454"
"919160541226057728","Sat Oct 14 11:18:44 +0000 2017","Qsdnx","Day 1 : Trip to Pekalongan, Indonesia 🚐 #qasemobilityjourney… https://t.co/OStVGx4N2O","in","Undefined","-6.87862483","109.67481852"
"919160622784290816","Sat Oct 14 11:19:04 +0000 2017","Riadesnasari","NIAT , JALANI , SEMANGAT , HASIL🙏🏻 (at Bandar Lampung) — https://t.co/60QtRFWaXN","in","Indonesia","-5.38931","105.22084"
"919160636562640897","Sat Oct 14 11:19:07 +0000 2017","lnhayatihamka","Udah ya, Tinggal menghitung hari aja😂😂😂 Semuanya akan kututup… https://t.co/51rfDLfNHa","in","Indonesia","-7.56667","110.817"
